x1,x2,x3,y1,y2,y3,y4,y5,y6,y7,y8,y9,,,,,,,,,,,,,,
0.371211264,1.312977767,3.8,0.120401704,1.563787328,0.068639298,0.931360702,1.77E-20,0.160315265,7.07E-05,0.839614022,0.457526475,,,,,,,,,,,,,,
0.371211264,1.312977767,3.9,0.120398345,1.563790686,0.068591961,0.931408039,1.77E-20,0.160318713,6.91E-05,0.839612218,0.469553544,,,,,,,,,,,,,,
0.371211264,1.312977767,4,0.120395328,1.563793703,0.068549455,0.931450545,1.74E-20,0.160321808,6.76E-05,0.839610598,0.481581314,,,,,,,,,,,,,,
0.371211264,1.312977767,4.1,0.120392628,1.563796403,0.068511401,0.931488599,1.77E-20,0.16032458,6.63E-05,0.839609148,0.493609772,,,,,,,,,,,,,,
0.371211264,1.312977767,4.2,0.120390219,1.563798811,0.068477461,0.931522539,1.78E-20,0.160327051,6.51E-05,0.839607855,0.505638922,,,,,,,,,,,,,,
0.371211264,1.312977767,4.3,0.120388082,1.56380095,0.068447336,0.931552664,1.78E-20,0.160329245,6.40E-05,0.839606708,0.51766875,,,,,,,,,,,,,,
0.371211264,1.329389989,2.5,0.120486497,1.580114756,0.06983317,0.93016683,1.69E-20,0.158563999,0.000111038,0.841324963,0.301216242,,,,,,,,,,,,,,
0.371211264,1.329389989,2.6,0.120474232,1.580127022,0.069660577,0.930339423,1.70E-20,0.158576469,0.000105098,0.841318432,0.313233003,,,,,,,,,,,,,,
0.371211264,1.329389989,2.7,0.120463206,1.580138047,0.069505407,0.930494593,1.71E-20,0.158587678,9.98E-05,0.841312562,0.325250658,,,,,,,,,,,,,,
0.371211264,1.329389989,2.8,0.12045328,1.580147972,0.069365676,0.930634324,1.71E-20,0.15859777,9.50E-05,0.841307277,0.337269183,,,,,,,,,,,,,,
0.371211264,1.329389989,2.9,0.120444329,1.580156925,0.069239659,0.930760341,1.72E-20,0.15860687,9.06E-05,0.841302511,0.349288553,,,,,,,,,,,,,,
0.371211264,1.329389989,3,0.120436247,1.580165006,0.06912586,0.93087414,1.74E-20,0.158615087,8.67E-05,0.841298208,0.361308742,,,,,,,,,,,,,,
0.371211264,1.329389989,3.1,0.120428944,1.580172308,0.069023014,0.930976987,1.73E-20,0.158622511,8.32E-05,0.84129432,0.373329728,,,,,,,,,,,,,,
0.371211264,1.329389989,3.2,0.120422338,1.580178914,0.068929973,0.931070027,1.75E-20,0.158629227,8.00E-05,0.841290803,0.385351481,,,,,,,,,,,,,,
0.371211264,1.329389989,3.5,0.120406046,1.580195208,0.068700468,0.931299532,1.75E-20,0.15864579,7.21E-05,0.841282129,0.421421161,,,,,,,,,,,,,,
0.371211264,1.329389989,3.6,0.120401611,1.580199642,0.068637979,0.931362021,1.76E-20,0.158650299,6.99E-05,0.841279768,0.433445797,,,,,,,,,,,,,,
0.371211264,1.329389989,3.7,0.120397599,1.580203653,0.068581453,0.931418547,1.76E-20,0.158654377,6.80E-05,0.841277632,0.445471117,,,,,,,,,,,,,,
0.371211264,1.329389989,3.8,0.120393974,1.580207278,0.068530374,0.931469626,1.77E-20,0.158658062,6.62E-05,0.841275702,0.4574971,,,,,,,,,,,,,,
0.371211264,1.329389989,3.9,0.120390703,1.58021055,0.068484285,0.931515715,1.77E-20,0.158661387,6.47E-05,0.841273961,0.469523744,,,,,,,,,,,,,,
0.371211264,1.329389989,4,0.120387759,1.580213494,0.068442783,0.931557217,1.78E-20,0.158664381,6.32E-05,0.841272393,0.481551033,,,,,,,,,,,,,,
0.371211264,1.329389989,4.1,0.120385113,1.580216139,0.068405504,0.931594496,1.79E-20,0.15866707,6.19E-05,0.841270985,0.493578964,,,,,,,,,,,,,,
0.371211264,1.329389989,4.2,0.120382746,1.580218508,0.068372131,0.931627869,1.78E-20,0.158669477,6.08E-05,0.841269724,0.505607531,,,,,,,,,,,,,,
0.371211264,1.329389989,4.3,0.120380634,1.580220619,0.068342377,0.931657623,1.78E-20,0.158671623,5.98E-05,0.841268601,0.517636728,,,,,,,,,,,,,,
0.371211264,1.345802211,2.5,0.120475584,1.596537892,0.069679617,0.930320383,1.65E-20,0.15694496,0.000104666,0.842950373,0.301188961,,,,,,,,,,,,,,
0.371211264,1.345802211,2.6,0.120463911,1.596549564,0.069515326,0.930484674,1.70E-20,0.156956719,9.91E-05,0.84294421,0.313206169,,,,,,,,,,,,,,
0.371211264,1.345802211,2.7,0.120453401,1.596560075,0.069367378,0.930632622,1.71E-20,0.156967305,9.40E-05,0.842938661,0.325224183,,,,,,,,,,,,,,
0.371211264,1.345802211,2.8,0.120443922,1.596569553,0.069233933,0.930766067,1.73E-20,0.156976852,8.95E-05,0.842933656,0.337242983,,,,,,,,,,,,,,
0.371211264,1.345802211,2.9,0.120435362,1.596578114,0.069113399,0.930886601,1.68E-20,0.156985474,8.54E-05,0.842929137,0.34926255,,,,,,,,,,,,,,
0.371211264,1.345802211,3.1,0.120420616,1.596592858,0.068905722,0.931094278,1.76E-20,0.157000326,7.83E-05,0.842921352,0.373303911,,,,,,,,,,,,,,
0.371211264,1.345802211,3.2,0.120414269,1.596599206,0.068816308,0.931183692,1.74E-20,0.157006719,7.53E-05,0.842918,0.385325658,,,,,,,,,,,,,,
0.371211264,1.345802211,3.3,0.120408516,1.596604958,0.068735265,0.931264735,1.75E-20,0.157012513,7.25E-05,0.842914963,0.397348103,,,,,,,,,,,,,,
0.371211264,1.345802211,3.4,0.120403299,1.596610175,0.068661763,0.931338237,1.75E-20,0.157017768,7.00E-05,0.842912209,0.409371217,,,,,,,,,,,,,,
0.371211264,1.345802211,3.5,0.120398567,1.596614908,0.068595098,0.931404902,1.76E-20,0.157022533,6.78E-05,0.842909711,0.421394986,,,,,,,,,,,,,,
0.371211264,1.345802211,3.6,0.120394277,1.596619197,0.068534648,0.931465352,1.76E-20,0.157026854,6.57E-05,0.842907446,0.433419397,,,,,,,,,,,,,,
0.371211264,1.345802211,3.7,0.120390389,1.596623086,0.068479859,0.931520141,1.77E-20,0.15703077,6.38E-05,0.842905394,0.445444442,,,,,,,,,,,,,,
0.371211264,1.345802211,3.8,0.120386869,1.596626606,0.068430243,0.931569757,1.77E-20,0.157034315,6.21E-05,0.842903535,0.4574701,,,,,,,,,,,,,,
0.371211264,1.345802211,3.9,0.120383685,1.596629789,0.06838537,0.93161463,1.77E-20,0.157037522,6.06E-05,0.842901854,0.469496369,,,,,,,,,,,,,,
0.371211264,1.345802211,4,0.12038081,1.596632664,0.068344852,0.931655148,1.78E-20,0.157040417,5.92E-05,0.842900336,0.481523239,,,,,,,,,,,,,,
0.371211264,1.345802211,4.1,0.12037822,1.596635256,0.06830835,0.93169165,1.78E-20,0.157043026,5.80E-05,0.842898969,0.493550703,,,,,,,,,,,,,,
0.371211264,1.345802211,4.2,0.120375894,1.596637581,0.06827556,0.93172444,1.78E-20,0.157045368,5.69E-05,0.842897741,0.505578756,,,,,,,,,,,,,,
0.371211264,1.345802211,4.3,0.120373812,1.596639664,0.068246209,0.931753791,1.79E-20,0.157047465,5.59E-05,0.842896642,0.517607392,,,,,,,,,,,,,,
0.371211264,1.362214433,2.5,0.120465458,1.612960239,0.069537092,0.930462908,1.69E-20,0.155358108,9.88E-05,0.844543095,0.301163644,,,,,,,,,,,,,,
0.371211264,1.362214433,2.6,0.120454336,1.612971361,0.069380543,0.930619458,1.70E-20,0.155369207,9.35E-05,0.844537272,0.313181272,,,,,,,,,,,,,,
0.371211264,1.362214433,2.7,0.120444306,1.612981392,0.069239342,0.930760658,1.71E-20,0.155379216,8.88E-05,0.84453202,0.325199628,,,,,,,,,,,,,,
0.371211264,1.362214433,2.8,0.120435248,1.61299045,0.069111784,0.930888216,1.73E-20,0.155388257,8.45E-05,0.844527277,0.337218694,,,,,,,,,,,,,,
0.371211264,1.362214433,2.9,0.120427054,1.612998644,0.068996395,0.931003605,1.73E-20,0.155396433,8.06E-05,0.844522987,0.349238456,,,,,,,,,,,,,,
0.371211264,1.362214433,3,0.12041964,1.613006058,0.068891968,0.931108032,1.81E-20,0.155403832,7.71E-05,0.844519105,0.361258919,,,,,,,,,,,,,,
0.371211264,1.362214433,3.1,0.120412908,1.613012789,0.068797143,0.931202857,1.75E-20,0.15541055,7.39E-05,0.844515581,0.373280014,,,,,,,,,,,,,,
0.371211264,1.362214433,3.2,0.120406806,1.613018892,0.068711173,0.931288827,1.74E-20,0.15541664,7.10E-05,0.844512386,0.385301778,,,,,,,,,,,,,,
0.371211264,1.362214433,3.3,0.120401266,1.613024431,0.068633119,0.931366881,1.75E-20,0.155422168,6.83E-05,0.844509485,0.397324178,,,,,,,,,,,,,,
0.371211264,1.362214433,3.4,0.120396234,1.613029464,0.068562224,0.931437776,1.76E-20,0.155427189,6.60E-05,0.844506851,0.409347197,,,,,,,,,,,,,,
0.371211264,1.362214433,3.5,0.120391664,1.613034033,0.068497819,0.931502181,1.76E-20,0.15543175,6.38E-05,0.844504458,0.421370822,,,,,,,,,,,,,,
0.371211264,1.362214433,3.6,0.120387511,1.613038186,0.0684393,0.9315607,1.35E-20,0.155435894,6.18E-05,0.844502284,0.433395042,,,,,,,,,,,,,,
0.371211264,1.362214433,3.7,0.120383743,1.613041953,0.068386195,0.931613805,1.72E-20,0.155439654,6.00E-05,0.844500312,0.44541985,,,,,,,,,,,,,,
0.371211264,1.362214433,3.8,0.120380323,1.613045375,0.068337991,0.931662009,1.73E-20,0.155443066,5.84E-05,0.844498521,0.457445228,,,,,,,,,,,,,,
0.371211264,1.362214433,4.1,0.120371883,1.613053814,0.068219015,0.931780985,1.37E-20,0.155451489,5.44E-05,0.844494102,0.493524719,,,,,,,,,,,,,,
0.371211264,1.362214433,4.3,0.120367548,1.61305815,0.068157908,0.931842092,1.74E-20,0.155455815,5.24E-05,0.844491833,0.517580456,,,,,,,,,,,,,,
0.371211264,1.378626656,2.5,0.120456037,1.629381883,0.069404487,0.930595513,1.65E-20,0.153802544,9.34E-05,0.846104078,0.301140092,,,,,,,,,,,,,,
0.371211264,1.378626656,2.6,0.120445431,1.629392489,0.069255178,0.930744822,1.70E-20,0.153813032,8.84E-05,0.84609857,0.313158122,,,,,,,,,,,,,,
0.371211264,1.378626656,2.7,0.120435852,1.629402067,0.069120295,0.930879705,1.71E-20,0.153822505,8.39E-05,0.846093596,0.3251768,,,,,,,,,,,,,,
0.371211264,1.378626656,2.8,0.120427187,1.629410733,0.068998263,0.931001737,1.72E-20,0.153831073,7.98E-05,0.846089097,0.337196122,,,,,,,,,,,,,,
0.371211264,1.378626656,2.9,0.120419338,1.629418581,0.068887711,0.931112289,1.72E-20,0.153838835,7.61E-05,0.846085021,0.349216078,,,,,,,,,,,,,,
0.371211264,1.378626656,3,0.120412219,1.6294257,0.068787442,0.931212558,1.73E-20,0.153845874,7.28E-05,0.846081325,0.361236658,,,,,,,,,,,,,,
0.371211264,1.378626656,3.1,0.120405758,1.629432161,0.068696405,0.931303595,1.74E-20,0.153852263,6.98E-05,0.846077969,0.373257847,,,,,,,,,,,,,,
0.371211264,1.378626656,3.2,0.120399887,1.629438033,0.068613687,0.931386313,1.70E-20,0.153858069,6.70E-05,0.846074921,0.385279636,,,,,,,,,,,,,,
0.371211264,1.378626656,3.3,0.120394549,1.629443369,0.068538475,0.931461525,1.70E-20,0.153863347,6.45E-05,0.846072149,0.397302011,,,,,,,,,,,,,,
0.371211264,1.378626656,3.4,0.120389695,1.629448225,0.068470074,0.931529926,1.71E-20,0.153868146,6.22E-05,0.846069629,0.409324964,,,,,,,,,,,,,,
0.371211264,1.378626656,3.5,0.120385277,1.629452642,0.068407807,0.931592193,1.72E-20,0.153872515,6.02E-05,0.846067335,0.421348469,,,,,,,,,,,,,,
0.371211264,1.378626656,3.6,0.120381258,1.629456661,0.068351168,0.931648832,1.72E-20,0.153876488,5.83E-05,0.846065248,0.433372531,,,,,,,,,,,,,,
0.371211264,1.378626656,3.7,0.120377603,1.629460317,0.068299649,0.931700351,1.73E-20,0.153880103,5.65E-05,0.846063351,0.445397131,,,,,,,,,,,,,,
0.371211264,1.378626656,3.8,0.12037428,1.629463639,0.068252812,0.931747188,1.73E-20,0.153883388,5.50E-05,0.846061625,0.457422264,,,,,,,,,,,,,,
0.371211264,1.378626656,3.9,0.120371262,1.629466656,0.06821027,0.93178973,1.73E-20,0.153886372,5.36E-05,0.846060058,0.469447922,,,,,,,,,,,,,,
0.371211264,1.378626656,4,0.120368525,1.629469394,0.068171676,0.931828324,1.74E-20,0.153889079,5.23E-05,0.846058637,0.4814741,,,,,,,,,,,,,,
0.371211264,1.378626656,4.1,0.120366045,1.629471875,0.068136722,0.931863278,1.74E-20,0.153891531,5.11E-05,0.846057349,0.493500786,,,,,,,,,,,,,,
0.371211264,1.378626656,4.2,0.120363804,1.629474114,0.068105124,0.931894876,1.39E-20,0.153893747,5.01E-05,0.846056186,0.505527978,,,,,,,,,,,,,,
0.371211264,1.378626656,4.3,0.120361785,1.629476133,0.068076653,0.931923347,1.39E-20,0.153895744,4.91E-05,0.846055137,0.517555675,,,,,,,,,,,,,,
0.371211264,1.395038878,2.5,0.120447253,1.645802889,0.069280822,0.930719178,1.67E-20,0.1522774,8.84E-05,0.847634238,0.301118131,,,,,,,,,,,,,,
0.371211264,1.395038878,2.6,0.120437131,1.645813011,0.069138304,0.930861696,1.68E-20,0.152287318,8.37E-05,0.847629025,0.313136539,,,,,,,,,,,,,,
0.371211264,1.395038878,2.7,0.120427974,1.645822167,0.069009356,0.930990644,1.69E-20,0.152296291,7.94E-05,0.847624309,0.325155531,,,,,,,,,,,,,,
0.371211264,1.395038878,2.8,0.120419679,1.645830461,0.068892523,0.931107477,1.70E-20,0.15230442,7.55E-05,0.847620037,0.337175103,,,,,,,,,,,,,,
0.371211264,1.395038878,2.9,0.120412155,1.645837986,0.068786531,0.931213469,1.71E-20,0.152311793,7.20E-05,0.847616162,0.34919525,,,,,,,,,,,,,,
0.371211264,1.395038878,3,0.120405321,1.645844819,0.068690263,0.931309737,1.72E-20,0.152318489,6.89E-05,0.847612642,0.361215964,,,,,,,,,,,,,,
0.371211264,1.395038878,3.1,0.12039911,1.645851031,0.06860274,0.93139726,1.72E-20,0.152324576,6.60E-05,0.847609443,0.373237239,,,,,,,,,,,,,,
0.371211264,1.395038878,3.2,0.120393458,1.645856683,0.068523102,0.931476898,1.73E-20,0.152330114,6.34E-05,0.847606533,0.385259067,,,,,,,,,,,,,,
0.371211264,1.395038878,3.3,0.120388313,1.645861828,0.068450589,0.931549411,1.74E-20,0.152335156,6.10E-05,0.847603883,0.397281431,,,,,,,,,,,,,,
0.371211264,1.395038878,3.4,0.120383626,1.645866517,0.068384533,0.931615467,1.74E-20,0.152339748,5.88E-05,0.847601469,0.409304328,,,,,,,,,,,,,,
0.371211264,1.395038878,3.5,0.120379355,1.645870786,0.068324341,0.931675659,1.75E-20,0.152343933,5.68E-05,0.84759927,0.421327742,,,,,,,,,,,,,,
0.371211264,1.395038878,3.6,0.120375464,1.645874678,0.06826949,0.93173051,1.75E-20,0.152347746,5.50E-05,0.847597266,0.433351669,,,,,,,,,,,,,,
0.371211264,1.395038878,3.7,0.120371918,1.645878222,0.068219514,0.931780486,1.75E-20,0.15235122,5.33E-05,0.84759544,0.445376097,,,,,,,,,,,,,,
0.371211264,1.395038878,3.8,0.120368689,1.645881453,0.068174,0.931826,1.76E-20,0.152354383,5.18E-05,0.847593777,0.457401019,,,,,,,,,,,,,,
0.371211264,1.395038878,3.9,0.120365751,1.645884389,0.068132578,0.931867422,1.73E-20,0.152357262,5.05E-05,0.847592264,0.469426431,,,,,,,,,,,,,,
0.371211264,1.395038878,4,0.120363079,1.645887061,0.068094909,0.931905091,1.39E-20,0.15235988,4.92E-05,0.847590888,0.481452319,,,,,,,,,,,,,,
0.371211264,1.395038878,4.1,0.120360655,1.645889486,0.068060726,0.931939274,1.39E-20,0.152362256,4.81E-05,0.84758964,0.493478686,,,,,,,,,,,,,,
0.371211264,1.395038878,4.2,0.120358459,1.645891683,0.068029758,0.931970242,1.71E-20,0.152364408,4.71E-05,0.847588509,0.505505525,,,,,,,,,,,,,,
0.371211264,1.395038878,4.3,0.120356473,1.645893669,0.068001755,0.931998245,1.78E-20,0.152366354,4.62E-05,0.847587486,0.517532833,,,,,,,,,,,,,,
0.371211264,1.4114511,2.5,0.120439044,1.662223319,0.06916525,0.93083475,1.69E-20,0.150781829,8.37E-05,0.849134459,0.301097611,,,,,,,,,,,,,,
0.371211264,1.4114511,2.7,0.120420618,1.662241744,0.068905748,0.931094252,1.71E-20,0.150799724,7.52E-05,0.849125046,0.325135669,,,,,,,,,,,,,,
0.371211264,1.4114511,2.8,0.120412672,1.662249692,0.068793817,0.931206184,1.67E-20,0.150807441,7.16E-05,0.849120987,0.337155481,,,,,,,,,,,,,,
0.371211264,1.4114511,2.9,0.120405454,1.662256908,0.068692135,0.931307865,1.72E-20,0.15081445,6.83E-05,0.8491173,0.349175817,,,,,,,,,,,,,,
0.371211264,1.4114511,3.8,0.120363507,1.662298856,0.06810093,0.93189907,1.75E-20,0.150855185,4.89E-05,0.849095873,0.457381325,,,,,,,,,,,,,,
0.371211264,1.4114511,3.9,0.120360646,1.662301717,0.0680606,0.9319394,1.74E-20,0.150857963,4.76E-05,0.849094412,0.469406519,,,,,,,,,,,,,,
0.371211264,1.4114511,4.1,0.12035567,1.662306694,0.067990441,0.932009559,1.78E-20,0.150862795,4.53E-05,0.84909187,0.493458247,,,,,,,,,,,,,,
0.371211264,1.4114511,4.2,0.120353517,1.662308847,0.067960081,0.932039919,1.79E-20,0.150864886,4.43E-05,0.84909077,0.505484772,,,,,,,,,,,,,,
0.371211264,1.4114511,4.3,0.120351566,1.662310797,0.06793256,0.93206744,1.76E-20,0.150866781,4.34E-05,0.849089774,0.517511731,,,,,,,,,,,,,,
0.371211264,1.427863322,2.5,0.120431355,1.678643231,0.069056965,0.930943035,1.34E-20,0.149315018,7.94E-05,0.850605593,0.301078386,,,,,,,,,,,,,,
0.371211264,1.427863322,2.6,0.120422115,1.678652469,0.068926835,0.931073166,1.35E-20,0.149323912,7.52E-05,0.850600911,0.3130975,,,,,,,,,,,,,,
0.371211264,1.427863322,2.7,0.120413732,1.678660853,0.068808752,0.931191248,1.36E-20,0.149331981,7.14E-05,0.850596663,0.325117078,,,,,,,,,,,,,,
0.371211264,1.427863322,2.8,0.120406116,1.678668469,0.068701461,0.931298539,1.36E-20,0.149339311,6.79E-05,0.850592804,0.337137125,,,,,,,,,,,,,,
0.371211264,1.427863322,2.9,0.120399189,1.678675397,0.068603858,0.931396142,1.37E-20,0.149345979,6.47E-05,0.850589294,0.349157647,,,,,,,,,,,,,,
0.371211264,1.427863322,3,0.120392881,1.678681706,0.068514972,0.931485028,1.37E-20,0.14935205,6.19E-05,0.850586098,0.361178644,,,,,,,,,,,,,,
0.371211264,1.427863322,3.1,0.120387131,1.678687453,0.068433946,0.931566054,1.38E-20,0.149357584,5.92E-05,0.850583185,0.373200108,,,,,,,,,,,,,,
0.371211264,1.427863322,3.2,0.120381887,1.6786927,0.068360025,0.931639975,1.38E-20,0.149362632,5.68E-05,0.850580527,0.385222036,,,,,,,,,,,,,,
0.371211264,1.427863322,3.3,0.120377098,1.678697486,0.068292532,0.931707468,1.39E-20,0.149367241,5.47E-05,0.850578101,0.397244425,,,,,,,,,,,,,,
0.371211264,1.427863322,3.4,0.120372725,1.678701861,0.068230892,0.931769108,1.39E-20,0.14937145,5.27E-05,0.850575885,0.409267267,,,,,,,,,,,,,,
0.371211264,1.427863322,3.5,0.120368729,1.678705856,0.068174563,0.931825437,1.40E-20,0.149375295,5.08E-05,0.850573861,0.421290553,,,,,,,,,,,,,,
0.371211264,1.427863322,3.6,0.120365079,1.678709506,0.068123096,0.931876904,1.69E-20,0.149378809,4.92E-05,0.850572011,0.433314283,,,,,,,,,,,,,,
0.371211264,1.427863322,3.7,0.120361741,1.678712844,0.068076043,0.931923957,1.73E-20,0.149382021,4.77E-05,0.85057032,0.445338444,,,,,,,,,,,,,,
0.371211264,1.427863322,3.8,0.120358691,1.678715894,0.068033039,0.931966961,1.41E-20,0.149384957,4.63E-05,0.850568775,0.457363028,,,,,,,,,,,,,,
0.371211264,1.427863322,3.9,0.120355908,1.678718678,0.067993787,0.932006213,1.74E-20,0.149387636,4.50E-05,0.850567364,0.469388039,,,,,,,,,,,,,,
0.371211264,1.427863322,4,0.120353366,1.678721219,0.067957954,0.932042046,1.74E-20,0.149390082,4.38E-05,0.850566077,0.481413467,,,,,,,,,,,,,,
0.371211264,1.427863322,4.1,0.120351051,1.678723536,0.067925298,0.932074702,1.73E-20,0.149392311,4.28E-05,0.850564903,0.493439308,,,,,,,,,,,,,,
0.371211264,1.444275542,2.5,0.120424146,1.695062661,0.068955443,0.931044558,1.75E-20,0.147876167,7.54E-05,0.852048468,0.301060367,,,,,,,,,,,,,,
0.371211264,1.444275542,2.6,0.12041531,1.695071497,0.068830975,0.931169025,1.76E-20,0.147884597,7.14E-05,0.852044026,0.313079806,,,,,,,,,,,,,,
0.371211264,1.444275542,2.7,0.120407281,1.695079525,0.068717872,0.931282128,1.77E-20,0.147892257,6.78E-05,0.85203999,0.325099658,,,,,,,,,,,,,,
0.371211264,1.444275542,2.8,0.120399977,1.695086831,0.068614964,0.931385036,1.78E-20,0.147899225,6.45E-05,0.852036319,0.337119936,,,,,,,,,,,,,,
0.371211264,1.444275542,2.9,0.120393325,1.695093483,0.068521228,0.931478772,1.79E-20,0.147905571,6.15E-05,0.852032975,0.349140642,,,,,,,,,,,,,,
0.371211264,1.444275542,3,0.12038726,1.695099547,0.068435752,0.931564248,1.80E-20,0.147911358,5.87E-05,0.852029926,0.361161778,,,,,,,,,,,,,,
0.371211264,1.444275542,3.1,0.120381724,1.695105083,0.068357735,0.931642265,1.81E-20,0.147916639,5.62E-05,0.852027144,0.373183344,,,,,,,,,,,,,,
0.371211264,1.444275542,3.2,0.120376668,1.695110139,0.068286468,0.931713532,1.81E-20,0.147921463,5.39E-05,0.852024603,0.385205336,,,,,,,,,,,,,,
0.371211264,1.444275542,3.3,0.120372046,1.695114761,0.068221322,0.931778678,1.82E-20,0.147925872,5.18E-05,0.85202228,0.397227753,,,,,,,,,,,,,,
0.371211264,1.444275542,3.4,0.12036782,1.695118989,0.068161738,0.931838262,1.83E-20,0.147929904,4.99E-05,0.852020155,0.409250586,,,,,,,,,,,,,,
0.371211264,1.444275542,3.5,0.120363953,1.695122856,0.068107221,0.931892779,1.83E-20,0.147933593,4.82E-05,0.852018212,0.421273833,,,,,,,,,,,,,,
0.371211264,1.444275542,3.6,0.120360414,1.695126394,0.068057327,0.931942673,1.84E-20,0.147936969,4.66E-05,0.852016433,0.433297489,,,,,,,,,,,,,,
0.371211264,1.444275542,3.8,0.120354211,1.695132597,0.067969863,0.932030137,1.42E-20,0.147942887,4.38E-05,0.852013315,0.457346003,,,,,,,,,,,,,,
0.371211264,1.444275542,3.9,0.1203515,1.695135308,0.067931638,0.932068362,1.42E-20,0.147945473,4.26E-05,0.852011953,0.46937085,,,,,,,,,,,,,,
0.371211264,1.444275542,4,0.120349022,1.695137786,0.067896693,0.932103307,1.43E-20,0.147947837,4.15E-05,0.852010707,0.481396089,,,,,,,,,,,,,,
0.371211264,1.444275542,4.1,0.120346759,1.69514005,0.067864774,0.932135226,1.43E-20,0.147949996,4.04E-05,0.852009569,0.493421711,,,,,,,,,,,,,,
0.371211264,1.444275542,4.2,0.120344694,1.695142114,0.067835653,0.932164347,1.43E-20,0.147951966,3.95E-05,0.852008532,0.505447714,,,,,,,,,,,,,,
0.371211264,1.444275542,4.3,0.120342813,1.695143994,0.067809127,0.932190873,1.43E-20,0.14795376,3.87E-05,0.852007586,0.517474097,,,,,,,,,,,,,,
0.371211264,1.460687764,2.5,0.120417367,1.711481664,0.068859954,0.931140046,1.74E-20,0.146464517,7.16E-05,0.853463871,0.301043417,,,,,,,,,,,,,,
0.371211264,1.460687764,2.6,0.120408912,1.711490117,0.068740844,0.931259156,1.75E-20,0.146472513,6.78E-05,0.853459655,0.313063169,,,,,,,,,,,,,,
0.371211264,1.460687764,2.7,0.120401219,1.711497811,0.068632461,0.931367539,1.76E-20,0.146479788,6.44E-05,0.853455819,0.325083292,,,,,,,,,,,,,,
0.371211264,1.460687764,2.8,0.120394211,1.711504819,0.068533717,0.931466283,1.77E-20,0.146486415,6.13E-05,0.853452324,0.337103792,,,,,,,,,,,,,,
0.371211264,1.460687764,2.9,0.12038782,1.711511208,0.068443655,0.931556345,1.78E-20,0.146492459,5.84E-05,0.853449137,0.349124678,,,,,,,,,,,,,,
0.371211264,1.460687764,3,0.120381986,1.711517044,0.068361426,0.931638574,1.79E-20,0.146497977,5.58E-05,0.853446228,0.361145958,,,,,,,,,,,,,,
0.371211264,1.460687764,3.1,0.120376655,1.711522375,0.06828628,0.93171372,1.80E-20,0.146503019,5.34E-05,0.85344357,0.373167631,,,,,,,,,,,,,,
0.371211264,1.460687764,3.2,0.120371779,1.71152725,0.068217551,0.931782449,1.80E-20,0.14650763,5.12E-05,0.853441138,0.385189692,,,,,,,,,,,,,,
0.371211264,1.460687764,3.3,0.120367317,1.711531714,0.068154648,0.931845352,1.81E-20,0.146511849,4.92E-05,0.853438913,0.397212144,,,,,,,,,,,,,,
0.371211264,1.460687764,3.4,0.120363231,1.7115358,0.068097043,0.931902957,1.82E-20,0.146515713,4.74E-05,0.853436876,0.409234986,,,,,,,,,,,,,,
0.371211264,1.460687764,3.5,0.120359488,1.711539542,0.068044269,0.931955731,1.82E-20,0.146519253,4.57E-05,0.853435009,0.421258208,,,,,,,,,,,,,,
0.371211264,1.460687764,3.6,0.120356058,1.711542972,0.067995908,0.932004092,1.83E-20,0.146522497,4.42E-05,0.853433299,0.433281808,,,,,,,,,,,,,,
0.371211264,1.460687764,3.7,0.120352915,1.711546114,0.067951585,0.932048415,1.84E-20,0.146525469,4.28E-05,0.853431732,0.445305783,,,,,,,,,,,,,,
0.371211264,1.460687764,3.8,0.120350033,1.711548997,0.067910955,0.932089045,1.43E-20,0.146528194,4.15E-05,0.853430295,0.457330128,,,,,,,,,,,,,,
0.371211264,1.460687764,3.9,0.120347395,1.711551636,0.067873743,0.932126257,1.43E-20,0.146530689,4.03E-05,0.853428979,0.469354839,,,,,,,,,,,,,,
0.371211264,1.460687764,4,0.120344978,1.71155405,0.067839667,0.932160333,1.44E-20,0.146532974,3.93E-05,0.853427775,0.481379914,,,,,,,,,,,,,,
0.371211264,1.460687764,4.1,0.120342768,1.711556261,0.067808486,0.932191514,1.44E-20,0.146535065,3.83E-05,0.853426672,0.493405347,,,,,,,,,,,,,,
0.371211264,1.460687764,4.2,0.120340747,1.711558283,0.067779984,0.932220016,1.44E-20,0.146536976,3.74E-05,0.853425665,0.505431136,,,,,,,,,,,,,,
0.371211264,1.460687764,4.3,0.120338902,1.711560128,0.067753965,0.932246035,1.45E-20,0.14653872,3.65E-05,0.853424745,0.517457278,,,,,,,,,,,,,,
0.371211264,1.477099986,2.5,0.12041098,1.727900272,0.06876998,0.93123002,1.37E-20,0.145079327,6.81E-05,0.854852569,0.30102745,,,,,,,,,,,,,,
0.371211264,1.477099986,2.6,0.120402886,1.727908367,0.068655948,0.931344052,1.38E-20,0.145086915,6.45E-05,0.854848565,0.313047503,,,,,,,,,,,,,,
0.371211264,1.477099986,2.7,0.120395512,1.727915739,0.068552045,0.931447955,1.39E-20,0.145093829,6.13E-05,0.854844917,0.325067883,,,,,,,,,,,,,,
0.371211264,1.477099986,2.8,0.120388786,1.727922467,0.068457259,0.931542741,1.39E-20,0.145100135,5.83E-05,0.854841589,0.3370886,,,,,,,,,,,,,,
